"b_asc","b_cost","b_wq_home","b_wq_local_basin","b_wq_nonlocal_basin","b_wq_local_sub_basin","b_wq_nonlocal_sub_basin","logLike"
0,0,0,0,0,0,0,-3955.79095945596
0.137917516312016,9.20467291475827e-05,-0.0741645902199746,0.099905190274141,0.0865339987150809,0.0348116334114399,0.0373073418023873,-3740.29811265882
0.397225711254189,-0.000768428762626778,-0.14550765683704,0.269090891166351,0.237900785925981,0.0603768337706893,0.0916536348827651,-3590.03682287245
1.05625826025038,-0.00247172723028688,-0.0644922370344346,0.207341245688045,0.138236657499116,0.00211914220019139,0.00870269638458512,-3532.2498849548
1.14269119165792,-0.00255940784213165,-0.0608142171405039,0.171636962708442,0.105267527572051,-0.0127432657485002,-0.0114796988377752,-3531.87931210896
1.14374504560237,-0.00256011513655234,-0.0604120347409765,0.171791950640211,0.104311587123505,-0.0128613525071365,-0.0118365092218307,-3531.87912747265
1.14374161818072,-0.00256008846198241,-0.0604405139970174,0.171762400537953,0.104301711960248,-0.0128750047700573,-0.0118384980945702,-3531.87912729611
